DATAFLOW,LAST UPDATE,freq,subst_cat,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2011,16904412,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2012,13245624,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2013,13292760,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2014,14598954,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2015,14523538,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2016,10179260,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2017,6220710,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2018,7404747,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2019,9751502,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2020,8307171,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2021,4977093,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,ES,2022,161899,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2011,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2012,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2013,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2014,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2015,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2016,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2017,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2018,36897460,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2019,35251547,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2020,19631184,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2021,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,EU27_2020,2022,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2011,92343,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2012,90143,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2013,86213,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2014,74311,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2015,80471,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2016,46354,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2017,50467,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2018,36204,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2019,22076,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2020,1236,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2021,2841,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FI,2022,214,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2011,7637637,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2012,7026094,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2013,6740369,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2014,7185102,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2015,7143462,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2016,6158789,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2017,4551155,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2018,4589837,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2019,1735652,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2020,804883,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2021,120770,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,FR,2022,85886,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2011,240849,e,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2012,240849,e,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2013,240849,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2014,209118,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2015,122067,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2016,116952,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2017,100396,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2018,101159,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2019,84442,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2020,49950,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2021,1004,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HR,2022,5,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2011,1333461,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2012,1191556,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2013,987890,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2014,1299238,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2015,1304777,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2016,1240671,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2017,1119905,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2018,991134,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2019,754839,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2020,460976,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2021,217149,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,HU,2022,122437,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2011,526786,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2012,428306,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2013,463360,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2014,537147,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2015,537283,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2016,482230,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2017,396430,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2018,365075,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2019,702587,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2020,18156,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2021,4908,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IE,2022,4068,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IS,2015,1747,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IS,2016,1675,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IS,2017,1045,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IS,2018,467,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IS,2019,113,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IS,2020,50,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IS,2021,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IS,2022,47,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2011,13921036,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2012,12365476,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2013,9606147,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2014,10202801,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2015,12118797,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2016,11820577,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2017,11951077,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2018,10879204,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2019,10303683,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2020,5620594,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2021,4233247,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,IT,2022,2872390,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2011,97019,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2012,143728,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2013,156804,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2014,164390,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2015,181185,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2016,213774,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2017,222146,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2018,208744,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2019,205392,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2020,99097,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2021,27353,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LT,2022,42798,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2011,23257,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2012,17528,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2013,20175,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2014,22243,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2015,24353,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2016,13322,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2017,11271,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2018,11505,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2019,8838,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2020,3676,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2021,60,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LU,2022,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2011,79642,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2012,100862,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2013,96730,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2014,121295,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2015,97092,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2016,100667,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2017,94586,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2018,86648,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2019,123662,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2020,55702,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2021,146,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,LV,2022,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2011,5404,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2012,5350,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2013,5418,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2014,5592,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2015,4601,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2016,4251,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2017,2735,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2018,2543,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2019,1335,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2020,598,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2021,62,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,MT,2022,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2011,1145392,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2012,1014966,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2013,874612,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2014,947302,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2015,870445,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2016,908854,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2017,767559,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2018,750966,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2019,619693,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2020,243931,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2021,93199,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NL,2022,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2011,26327,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2012,25723,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2013,22826,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2014,28154,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2015,25148,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2016,30898,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2017,23504,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2018,18111,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2019,16786,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2020,1477,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2021,214,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,NO,2022,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2011,4764192,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2012,3928450,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2013,3788108,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2014,4022048,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2015,4385972,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2016,4079609,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2017,3688070,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2018,3257893,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2019,4073861,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2020,1135368,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2021,94134,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PL,2022,1080,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2011,890023,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2012,834080,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2013,791651,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2014,859892,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2015,684665,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2016,1036060,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2017,819953,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2018,473780,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2019,316342,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2020,164909,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2021,64031,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,PT,2022,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2011,3311538,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2012,3891822,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2013,3341055,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2014,1537527,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2015,1351495,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2016,1276038,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2017,1368665,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2018,1475758,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2019,1203400,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2020,743419,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2021,360201,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,RO,2022,30399,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2011,167951,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2012,266262,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2013,138250,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2014,92474,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2015,91040,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2016,66566,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2017,64014,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2018,43723,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2019,38115,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2020,5799,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2021,180,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SE,2022,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2011,64599,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2012,80673,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2013,51979,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2014,54833,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2015,52347,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2016,48652,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2017,41552,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2018,37108,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2019,11675,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2020,2529,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2021,820,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SI,2022,480,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2011,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2012,,,C
